1002636080	20210905	202109	2021	2021.6712											HLH	HOSPITAL						HLH			0	0332	033	03	1	5.2	10	1	10	-1.34730538922155	0								3	Stillwater Medical Center, Oklahoma, United States	US	USOK		36.1151	-97.074	2695705	3	Stillwater Medical Center, Oklahoma, United States	US	USOK		36.1151	-97.074	2695705	20210905131500	https://beatricedailysun.com/news/national/states-hospital-capacity-data-shows-icu-beds-available-while-several-oklahoma-city-area-hospitals-publicly/article_78a09c1d-eca4-5ec2-8422-8a31c1c5753f.html
1002636081	20210905	202109	2021	2021.6712											HLH	HOSPITAL						HLH			1	036	036	03	1	4.0	4	1	4	2.26277372262774	0								3	Lawrence County, Mississippi, United States	US	USMS		31.5738	-90.1106	695762	3	Lawrence County, Mississippi, United States	US	USMS		31.5738	-90.1106	695762	20210905131500	https://www.northcountrynow.com/news/big-benefits-st-lawrence-health-system-merger-rochester-regional-0305485
1002636082	20210905	202109	2021	2021.6712											HLH	HOSPITAL						HLH			1	036	036	03	1	4.0	6	1	6	2.26277372262774	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20210905131500	https://www.northcountrynow.com/news/big-benefits-st-lawrence-health-system-merger-rochester-regional-0305485
1002636083	20210905	202109	2021	2021.6712											HLH	HEALTH PROFESSIONAL						HLH			1	045	045	04	1	5.0	6	1	6	-1.83639398998331	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20210905131500	https://bismarcktribune.com/news/local/health/in-poorly-vaccinated-north-dakota-tale-of-east-and-west/article_32c9dc14-6445-551c-aa61-c155dc57bdeb.html
1002636084	20210905	202109	2021	2021.6712											INDGOV	WEST BENGAL	IND					GOV			1	040	040	04	1	1.0	10	1	10	-4.6583850931677	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20210905131500	https://www.outlookindia.com/website/story/india-news-if-involvement-in-illegal-money-transaction-is-proved-i-will-get-myself-publicly-hanged-abhishek-banerjee/393674
1002636085	20210905	202109	2021	2021.6712											JEW	JEWISH				JEW					1	042	042	04	1	1.9	2	1	2	-0.85924713584288	0								3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	20210905131500	https://www.jewishpress.com/indepth/analysis/an-abbreviated-history-of-zionism/2021/09/05/
1002636086	20210905	202109	2021	2021.6712											JEW	JEWISH				JEW					1	042	042	04	1	1.9	8	1	8	-0.85924713584288	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20210905131500	https://www.jewishpress.com/indepth/analysis/an-abbreviated-history-of-zionism/2021/09/05/
1002636087	20210905	202109	2021	2021.6712											JOR	JORDAN	JOR								0	190	190	19	4	-10.0	4	1	4	-3.98230088495575	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20210905131500	https://www.celebdirtylaundry.com/2021/days-of-our-lives-spoilers-monday-september-6-update-ben-rejects-ciaras-baby-plan-steve-investigates-shady-calista/
1002636088	20210905	202109	2021	2021.6712											JUD	TRIBUNAL						JUD			1	012	012	01	1	-0.4	10	1	10	-0.8695652173913	0								4	Tavistock, Devon, United Kingdom	UK	UKD4	40104	50.5456	-4.14444	-2609479	4	Tavistock, Devon, United Kingdom	UK	UKD4	40104	50.5456	-4.14444	-2609479	20210905131500	https://www.bbc.co.uk/news/uk-58453250
1002636089	20210905	202109	2021	2021.6712											LAB	WORKER						LAB			1	043	043	04	1	2.8	2	1	2	-1.83639398998331	0								3	Jamestown, North Dakota, United States	US	USND	ND093	46.9105	-98.7084	1029648	3	Jamestown, North Dakota, United States	US	USND	ND093	46.9105	-98.7084	1029648	20210905131500	https://bismarcktribune.com/news/local/health/in-poorly-vaccinated-north-dakota-tale-of-east-and-west/article_32c9dc14-6445-551c-aa61-c155dc57bdeb.html
